142,E 3 St & 1 Ave,St Marks Pl & 1 Ave,Subscriber,1958,1,31-1-2016,56,36,46.0,0.00,0.0,4
241,Christopher St & Greenwich St,Watts St & Greenwich St,Subscriber,1979,1,31-1-2016,56,36,46.0,0.00,0.0,4
453,E 2 St & Avenue C,Lafayette St & E 8 St,Subscriber,1984,1,31-1-2016,56,36,46.0,0.00,0.0,4
687,Watts St & Greenwich St,John St & William St,Subscriber,1978,1,31-1-2016,56,36,46.0,0.00,0.0,4
1252,Kent Ave & N 7 St,Broadway & Roebling St,Subscriber,1991,1,31-1-2016,56,36,46.0,0.00,0.0,4
1264,W 26 St & 8 Ave,Allen St & Hester St,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
700,Barrow St & Hudson St,W 26 St & 8 Ave,Subscriber,1976,1,31-1-2016,56,36,46.0,0.00,0.0,4
445,W 15 St & 7 Ave,W 27 St & 7 Ave,Subscriber,1965,1,31-1-2016,56,36,46.0,0.00,0.0,4
68,Roebling St & N 4 St,Grand St & Havemeyer St,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
249,St Marks Pl & 2 Ave,E 10 St & Avenue A,Subscriber,1995,2,31-1-2016,56,36,46.0,0.00,0.0,4
401,Division St & Bowery,Fulton St & William St,Subscriber,1961,2,31-1-2016,56,36,46.0,0.00,0.0,4
121,Clinton St & Grand St,Madison St & Montgomery St,Subscriber,1975,1,31-1-2016,56,36,46.0,0.00,0.0,4
522,W 4 St & 7 Ave S,E 4 St & 2 Ave,Subscriber,1983,2,31-1-2016,56,36,46.0,0.00,0.0,4
361,Madison St & Montgomery St,Market St & Cherry St,Subscriber,1972,2,31-1-2016,56,36,46.0,0.00,0.0,4
343,E 72 St & York Ave,Lexington Ave & E 63 St,Subscriber,1982,1,31-1-2016,56,36,46.0,0.00,0.0,4
566,S 5 Pl & S 4 St,Norfolk St & Broome St,Subscriber,1988,1,31-1-2016,56,36,46.0,0.00,0.0,4
293,Johnson St & Gold St,Johnson St & Gold St,Subscriber,1982,1,31-1-2016,56,36,46.0,0.00,0.0,4
243,Berry St & N 8 St,S 3 St & Bedford Ave,Subscriber,1987,1,31-1-2016,56,36,46.0,0.00,0.0,4
138,W 17 St & 8 Ave,W 22 St & 8 Ave,Subscriber,1979,1,31-1-2016,56,36,46.0,0.00,0.0,4
547,W 37 St & 10 Ave,W 37 St & 5 Ave,Customer,"",0,31-1-2016,56,36,46.0,0.00,0.0,4
531,6 Ave & W 33 St,1 Ave & E 30 St,Subscriber,1988,1,31-1-2016,56,36,46.0,0.00,0.0,4
302,E 11 St & 2 Ave,E 2 St & Avenue B,Subscriber,1996,1,31-1-2016,56,36,46.0,0.00,0.0,4
199,Grand St & Havemeyer St,N 8 St & Driggs Ave,Subscriber,1984,1,31-1-2016,56,36,46.0,0.00,0.0,4
497,Wythe Ave & Metropolitan Ave,Leonard St & Grand St,Subscriber,1977,1,31-1-2016,56,36,46.0,0.00,0.0,4
186,11 Ave & W 27 St,W 29 St & 9 Ave,Subscriber,1984,1,31-1-2016,56,36,46.0,0.00,0.0,4
436,Fulton St & William St,South End Ave & Liberty St,Subscriber,1982,2,31-1-2016,56,36,46.0,0.00,0.0,4
593,Broadway & W 29 St,E 11 St & 2 Ave,Subscriber,1958,1,31-1-2016,56,36,46.0,0.00,0.0,4
209,Elizabeth St & Hester St,St James Pl & Oliver St,Subscriber,1988,1,31-1-2016,56,36,46.0,0.00,0.0,4
460,W 51 St & 6 Ave,W 52 St & 11 Ave,Subscriber,1968,1,31-1-2016,56,36,46.0,0.00,0.0,4
914,Greenwich Ave & 8 Ave,W 49 St & 8 Ave,Subscriber,1983,1,31-1-2016,56,36,46.0,0.00,0.0,4
672,1 Ave & E 15 St,Madison St & Clinton St,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
529,W 22 St & 10 Ave,W 31 St & 7 Ave,Subscriber,1987,1,31-1-2016,56,36,46.0,0.00,0.0,4
182,Franklin St & W Broadway,Lispenard St & Broadway,Subscriber,1969,1,31-1-2016,56,36,46.0,0.00,0.0,4
523,St Marks Pl & 1 Ave,W 13 St & 7 Ave,Subscriber,1958,1,31-1-2016,56,36,46.0,0.00,0.0,4
1950,Carmine St & 6 Ave,Broadway & W 29 St,Subscriber,1974,1,31-1-2016,56,36,46.0,0.00,0.0,4
638,W 22 St & 8 Ave,MacDougal St & Prince St,Subscriber,1984,2,31-1-2016,56,36,46.0,0.00,0.0,4
359,W 20 St & 8 Ave,E 24 St & Park Ave S,Subscriber,1983,1,31-1-2016,56,36,46.0,0.00,0.0,4
228,3 Ave & E 62 St,1 Ave & E 68 St,Subscriber,1960,1,31-1-2016,56,36,46.0,0.00,0.0,4
507,Great Jones St,Howard St & Centre St,Customer,"",0,31-1-2016,56,36,46.0,0.00,0.0,4
139,Leonard St & Meeker Ave,N Henry St & Richardson St,Subscriber,1986,1,31-1-2016,56,36,46.0,0.00,0.0,4
957,E 71 St & 2 Ave,Broadway & W 32 St,Subscriber,1975,1,31-1-2016,56,36,46.0,0.00,0.0,4
494,Great Jones St,Howard St & Centre St,Customer,"",0,31-1-2016,56,36,46.0,0.00,0.0,4
561,8 Ave & W 33 St,W 56 St & 10 Ave,Subscriber,1984,1,31-1-2016,56,36,46.0,0.00,0.0,4
215,1 Ave & E 15 St,E 27 St & 1 Ave,Subscriber,1983,0,31-1-2016,56,36,46.0,0.00,0.0,4
395,Concord St & Bridge St,Carlton Ave & Park Ave,Subscriber,1991,2,31-1-2016,56,36,46.0,0.00,0.0,4
447,E 25 St & 2 Ave,E 14 St & Avenue B,Subscriber,1983,1,31-1-2016,56,36,46.0,0.00,0.0,4
805,Grand Army Plaza & Central Park S,11 Ave & W 41 St,Subscriber,1971,1,31-1-2016,56,36,46.0,0.00,0.0,4
450,11 Ave & W 41 St,W 26 St & 10 Ave,Subscriber,1964,1,31-1-2016,56,36,46.0,0.00,0.0,4
441,E 11 St & 1 Ave,Canal St & Rutgers St,Subscriber,1989,1,31-1-2016,56,36,46.0,0.00,0.0,4
239,Broadway & E 14 St,W 11 St & 6 Ave,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
358,Allen St & E Houston St,E 9 St & Avenue C,Subscriber,1978,1,31-1-2016,56,36,46.0,0.00,0.0,4
1310,W 33 St & 7 Ave,9 Ave & W 45 St,Subscriber,1965,1,31-1-2016,56,36,46.0,0.00,0.0,4
397,Wythe Ave & Metropolitan Ave,Frost St & Meeker St,Subscriber,1987,1,31-1-2016,56,36,46.0,0.00,0.0,4
976,E 16 St & Irving Pl,W 43 St & 10 Ave,Subscriber,1957,1,31-1-2016,56,36,46.0,0.00,0.0,4
148,E 11 St & 2 Ave,Lafayette St & E 8 St,Subscriber,1988,2,31-1-2016,56,36,46.0,0.00,0.0,4
1333,Fulton St & Washington Ave,Meserole Ave & Manhattan Ave,Subscriber,1985,1,31-1-2016,56,36,46.0,0.00,0.0,4
297,E 84 St & Park Ave,1 Ave & E 78 St,Subscriber,1962,1,31-1-2016,56,36,46.0,0.00,0.0,4
438,W 24 St & 7 Ave,E 16 St & Irving Pl,Subscriber,1966,1,31-1-2016,56,36,46.0,0.00,0.0,4
146,W 16 St & The High Line,W 17 St & 8 Ave,Subscriber,1975,1,31-1-2016,56,36,46.0,0.00,0.0,4
785,E 10 St & Avenue A,University Pl & E 14 St,Subscriber,1950,1,31-1-2016,56,36,46.0,0.00,0.0,4
337,1 Ave & E 15 St,Allen St & E Houston St,Subscriber,1992,2,31-1-2016,56,36,46.0,0.00,0.0,4
1066,E 41 St & Madison Ave,E 3 St & 1 Ave,Subscriber,1992,1,31-1-2016,56,36,46.0,0.00,0.0,4
952,Broadway & W 60 St,Greenwich Ave & 8 Ave,Subscriber,1964,1,31-1-2016,56,36,46.0,0.00,0.0,4
2164,W 18 St & 6 Ave,Myrtle Ave & Lewis Ave,Subscriber,1991,1,31-1-2016,56,36,46.0,0.00,0.0,4
215,Howard St & Centre St,Forsyth St & Broome St,Subscriber,1994,1,31-1-2016,56,36,46.0,0.00,0.0,4
514,E 20 St & 2 Ave,W 25 St & 6 Ave,Subscriber,1994,2,31-1-2016,56,36,46.0,0.00,0.0,4
464,W Broadway & Spring St,Shevchenko Pl & E 7 St,Subscriber,1962,1,31-1-2016,56,36,46.0,0.00,0.0,4
1587,9 Ave & W 45 St,W 24 St & 7 Ave,Subscriber,1955,1,31-1-2016,56,36,46.0,0.00,0.0,4
440,York St & Jay St,Bond St & Schermerhorn St,Subscriber,1962,2,31-1-2016,56,36,46.0,0.00,0.0,4
495,Broadway & E 22 St,Sullivan St & Washington Sq,Subscriber,1963,2,31-1-2016,56,36,46.0,0.00,0.0,4
294,Rivington St & Chrystie St,St Marks Pl & 1 Ave,Subscriber,1962,1,31-1-2016,56,36,46.0,0.00,0.0,4
614,E 12 St & 3 Ave,W 17 St & 8 Ave,Subscriber,1983,1,31-1-2016,56,36,46.0,0.00,0.0,4
141,Broadway & W 55 St,W 56 St & 6 Ave,Subscriber,1976,1,31-1-2016,56,36,46.0,0.00,0.0,4
218,Roebling St & N 4 St,Bedford Ave & Nassau Ave,Subscriber,1982,1,31-1-2016,56,36,46.0,0.00,0.0,4
224,Pershing Square North,E 39 St & 2 Ave,Subscriber,1989,1,31-1-2016,56,36,46.0,0.00,0.0,4
858,E 11 St & 1 Ave,6 Ave & W 33 St,Subscriber,1956,1,31-1-2016,56,36,46.0,0.00,0.0,4
533,E 7 St & Avenue A,W 13 St & 7 Ave,Subscriber,1988,1,31-1-2016,56,36,46.0,0.00,0.0,4
492,Grand Army Plaza & Central Park S,W 45 St & 8 Ave,Subscriber,1975,1,31-1-2016,56,36,46.0,0.00,0.0,4
326,E 31 St & 3 Ave,W 31 St & 7 Ave,Subscriber,1983,1,31-1-2016,56,36,46.0,0.00,0.0,4
1275,E 75 St & 3 Ave,W 18 St & 6 Ave,Subscriber,1982,1,31-1-2016,56,36,46.0,0.00,0.0,4
1576,Howard St & Centre St,Greenpoint Ave & Manhattan Ave,Subscriber,1978,1,31-1-2016,56,36,46.0,0.00,0.0,4
356,E 52 St & 2 Ave,FDR Drive & E 35 St,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
1128,E 16 St & Irving Pl,Maiden Ln & Pearl St,Subscriber,1990,1,31-1-2016,56,36,46.0,0.00,0.0,4
851,6 Ave & Canal St,9 Ave & W 22 St,Subscriber,1988,1,31-1-2016,56,36,46.0,0.00,0.0,4
306,Broadway & W 49 St,W 53 St & 10 Ave,Subscriber,1992,1,29-2-2016,61,47,54.0,0.05,0.0,0
556,8 Ave & W 33 St,W 53 St & 10 Ave,Subscriber,1974,1,29-2-2016,61,47,54.0,0.05,0.0,0
647,W 27 St & 7 Ave,E 33 St & 2 Ave,Subscriber,1985,1,29-2-2016,61,47,54.0,0.05,0.0,0
680,E 37 St & Lexington Ave,10 Ave & W 28 St,Subscriber,1959,1,29-2-2016,61,47,54.0,0.05,0.0,0
659,E 39 St & 2 Ave,W 31 St & 7 Ave,Subscriber,1963,1,29-2-2016,61,47,54.0,0.05,0.0,0
224,E 12 St & 3 Ave,1 Ave & E 15 St,Subscriber,1988,1,29-2-2016,61,47,54.0,0.05,0.0,0
534,45 Rd & 11 St,Huron St & Franklin St,Subscriber,1977,1,29-2-2016,61,47,54.0,0.05,0.0,0
1205,W 22 St & 8 Ave,Avenue D & E 12 St,Subscriber,1981,2,29-2-2016,61,47,54.0,0.05,0.0,0
